"trending_date","title","channel_title","category_id","publish_time","views","likes","dislikes","comment_count","comments_disabled","ratings_disabled","video_error_or_removed","publish_hour","publish_when","publish_wday","timetotrend"
2017-11-14,"Everything I Wore This Week! Outfit Diary 1","Dina Tokio","Howto and Style",2017-11-10 17:22:04,72626,3652,120,219,FALSE,FALSE,FALSE,17,"3pm to 12am","Friday","4"
2017-11-14,"President Bill Clinton On Dictators, Democracy, & Why We Need Immigrants More Than Ever","Team Coco","Entertainment",2017-11-08 21:37:49,366180,4364,4448,1997,FALSE,FALSE,FALSE,21,"3pm to 12am","Wednesday","5"
2017-11-14,"Pitbull, Stereotypes - Jungle (Lyric Video) ft. E-40, Abraham Mateo","PitbullVEVO","Music",2017-11-10 03:00:01,264511,11736,532,743,FALSE,FALSE,FALSE,3,"12am to 8am","Friday","4"
2017-11-14,"A Day in The Life of David Letterman","Late Show with David Letterman","Entertainment",2015-05-21 03:55:00,192609,1345,24,126,FALSE,FALSE,FALSE,3,"12am to 8am","Thursday","8+"
2017-11-14,"Alicia Keys - When You Were Gone","Alicia Keys","Music",2017-11-09 10:49:21,95944,1354,181,117,FALSE,FALSE,FALSE,10,"8am to 3pm","Thursday","5"
2017-11-14,"Elbow - Golden Slumbers (John Lewis Advert 2017)","ElbowVEVO","Music",2017-11-10 03:00:01,154494,2163,147,211,FALSE,FALSE,FALSE,3,"12am to 8am","Friday","4"
2017-11-14,"MDNA SKIN: Express Yourself","MDNA SKIN","People and Blogs",2017-11-09 13:24:34,53321,443,131,106,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","5"
2017-11-14,"Live in the now!","poofables","Entertainment",2011-03-27 00:31:25,95085,909,52,193,FALSE,FALSE,FALSE,0,"12am to 8am","Sunday","8+"
2017-11-14,"Sigrid - Strangers (Lyric Video)","SigridVEVO","Music",2017-11-09 19:00:00,91776,4604,46,357,FALSE,FALSE,FALSE,19,"3pm to 12am","Thursday","4"
2017-11-14,"MÃ˜ - When I Was Young (Official Video)","MOMOMOYOUTHVEVO","Music",2017-11-09 04:00:00,764716,35765,483,1159,FALSE,FALSE,FALSE,4,"12am to 8am","Thursday","5"
2017-11-14,"The Script - Arms Open (Acoustic) [Audio]","TheScriptVEVO","Music",2017-11-10 03:00:03,135337,7158,89,318,FALSE,FALSE,FALSE,3,"12am to 8am","Friday","4"
2017-11-14,"Three meals that cost me $1.50 each","Brothers Green Eats","Howto and Style",2017-11-09 09:00:08,77630,1991,83,208,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","5"
2017-11-14,"Dark | Official Trailer [HD] | Netflix","Netflix","Entertainment",2017-11-09 04:00:07,378750,5642,146,675,FALSE,FALSE,FALSE,4,"12am to 8am","Thursday","5"
2017-11-14,"Where is TOKYO'S GREATEST View?","Abroad in Japan","Entertainment",2017-11-09 10:06:34,151709,9210,71,1103,FALSE,FALSE,FALSE,10,"8am to 3pm","Thursday","5"
2017-11-14,"Dropping And CATCHING A Paper Airplane At 2,000 Feet!","Tucker Gott","Entertainment",2017-11-09 11:00:09,175852,15909,200,852,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","5"
2017-11-14,"Improvising in the style of different classical composers | Practice Notes 34","Nahre Sol","Music",2017-11-09 23:08:31,5149,242,0,54,FALSE,FALSE,FALSE,23,"3pm to 12am","Thursday","4"
2017-11-14,"Thirty Seconds To Mars - Walk On Water (Official Music Video)","ThirtySecondsToMarsVEVO","Music",2017-11-08 08:00:00,1905487,65854,2442,4490,FALSE,FALSE,FALSE,8,"8am to 3pm","Wednesday","6"
2017-11-14,"Harry Styles - Kiwi","HarryStylesVEVO","Music",2017-11-08 08:00:01,9632678,810895,16139,59473,FALSE,FALSE,FALSE,8,"8am to 3pm","Wednesday","6"
2017-11-14,"I Miss the Old Taylor","Wong Fu Productions","Entertainment",2017-11-08 16:05:20,476389,16106,950,2077,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","6"
2017-11-14,"Keith Urban - Female (Official Audio)","Keith Urban","Entertainment",2017-11-08 00:01:25,754558,11985,1356,1757,FALSE,FALSE,FALSE,0,"12am to 8am","Wednesday","6"
2017-11-14,"Maroon 5 - What Lovers Do (Live On The Ellen DeGeneres Show/2017)","Maroon5VEVO","Music",2017-11-08 21:21:31,762616,20159,336,899,FALSE,FALSE,FALSE,21,"3pm to 12am","Wednesday","5"
2017-11-14,"Harry Styles canta Sign Of The Times a X Factor Italia - Live Show 3","X Factor Italia","Entertainment",2017-11-09 18:59:08,199429,10175,66,539,FALSE,FALSE,FALSE,18,"3pm to 12am","Thursday","5"
2017-11-14,"I Picked My Girlfriend's Outfit Blindfolded","Tyler Williams","People and Blogs",2017-11-08 22:16:36,691229,31892,197,1404,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","5"
2017-11-14,"The Oak Beams of New College, Oxford","Stewart Brand","Education",2012-06-10 15:24:38,6412,49,0,2,FALSE,FALSE,FALSE,15,"8am to 3pm","Sunday","8+"
2017-11-14,"THE MOMENTS BETWEEN THE MONTAGE | Chris & Jack","Chris and Jack","Comedy",2017-11-09 09:00:17,108618,4989,58,274,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","5"
2017-11-14,"What Are Diminutives â€“ and Why We Like Them","The School of Life","Education",2017-11-09 09:00:01,79306,3809,127,670,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","5"
2017-11-14,"KUWTK | Scott Gets Upset Over Being Uninvited to Khloe K.'s Party | E!","E! Entertainment","Entertainment",2017-11-08 09:00:05,812007,5894,951,851,FALSE,FALSE,FALSE,9,"8am to 3pm","Wednesday","6"
2017-11-14,"Chapter 28: I Love My Baby But, I Miss My Dad","Whitney Port","Howto and Style",2017-11-09 12:22:40,55398,1170,22,336,FALSE,FALSE,FALSE,12,"8am to 3pm","Thursday","5"
2017-11-14,"Huffy Metaloid Bicycle Commercial 1997","90s Commercials","Education",2017-03-31 17:46:53,773,2,0,0,FALSE,FALSE,FALSE,17,"3pm to 12am","Friday","8+"
2017-11-14,"O.T. Genasis Talks About His Come Up, Opens Up About His Son's Autism  + More","Breakfast Club Power 105.1 FM","Entertainment",2017-11-08 08:34:23,581288,5075,725,1780,FALSE,FALSE,FALSE,8,"8am to 3pm","Wednesday","6"
2017-11-14,"Enter Shikari - The Sights (Official Video)","Enter Shikari","Music",2017-11-09 09:00:04,99619,3959,158,335,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","5"
2017-11-14,"Caterham Chris Hoy 60 Second Donut Challenge","Caterham Cars","Autos and Vehicles",2017-11-09 04:59:31,4850,22,1,1,FALSE,FALSE,FALSE,4,"12am to 8am","Thursday","5"
2017-11-14,"Last Friday Night - Katy Perry ('40s Jazz Vibes Style Cover) ft. Olivia Kuper Harris","PostmodernJukebox","Music",2017-11-09 13:46:37,226088,10844,302,555,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","5"
2017-11-14,"P!nk - Barbies (Audio)","PinkVEVO","Music",2017-11-08 17:04:53,651036,23338,442,1101,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","6"
2017-11-14,"Tamar Braxton Talks Divorce In First Interview","Tamar Chronicles","Entertainment",2017-11-08 13:00:00,451356,3454,284,623,FALSE,FALSE,FALSE,13,"8am to 3pm","Wednesday","6"
2017-11-14,"A Tropical Island with 500 CATS!","Kitten Lady","Pets and Animals",2017-11-09 18:44:18,46571,4250,16,408,FALSE,FALSE,FALSE,18,"3pm to 12am","Thursday","5"
2017-11-14,"Fire breathing full twist backflips in one minute - Guinness World Records Day","Guinness World Records","Entertainment",2017-11-10 15:39:51,28539,681,25,45,FALSE,FALSE,FALSE,15,"8am to 3pm","Friday","4"
2017-11-14,"Basmati Blues - Trailer","Blockbuster","Film and Animation",2017-10-13 04:20:03,12609,40,79,17,FALSE,FALSE,FALSE,4,"12am to 8am","Friday","8+"
2017-11-14,"Train - Have Yourself a Merry Little Christmas","TrainVEVO","Music",2017-11-09 10:00:02,30021,569,42,44,FALSE,FALSE,FALSE,10,"8am to 3pm","Thursday","5"
2017-11-14,"FACE SURGERY WITH MAKEUP","Christen Dominique","Howto and Style",2017-11-08 22:27:36,471266,23634,460,1714,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","5"
2017-11-14,"BEAUTY GURU GETS A MAKEOVER... FINALE","James Charles","Entertainment",2017-11-08 17:17:37,1073134,47793,1886,5358,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","6"
2017-11-14,"James Harden Triple-Double 2017.11.09 vs Cavs - 35 Pts, 13 Asts, 11 Rebs, 5 Stls, 2 GOOD!","FreeDawkins","Sports",2017-11-09 23:00:52,18573,420,10,236,FALSE,FALSE,FALSE,23,"3pm to 12am","Thursday","4"
2017-11-14,"Could an Earthquake Destroy USA - Biggest Earthquakes Ever","The Infographics Show","Education",2017-11-08 15:30:01,250193,5748,332,1197,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","6"
2017-11-14,"Sphaera - demonstrating interaction","Jenny Hanell","Science and Technology",2017-11-04 16:48:16,1827,3,0,2,FALSE,FALSE,FALSE,16,"3pm to 12am","Saturday","8+"
2017-11-14,"GoPro Gets Melted by Lava and Survives","PetaPixel","Science and Technology",2017-11-07 14:22:49,2457408,2707,200,209,FALSE,FALSE,FALSE,14,"8am to 3pm","Tuesday","7"
2017-11-14,"Dog reunites with her family","RM Videos","Comedy",2017-11-09 11:53:13,51143,258,5,10,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","5"
2017-11-14,"Brian Justin Crum - Wild Side","BrianJustinCrum","Entertainment",2017-11-09 12:01:01,27010,1666,36,150,FALSE,FALSE,FALSE,12,"8am to 3pm","Thursday","5"
2017-11-14,"Chocolate Orange Autumn Cupcakes | Cupcake Jemma","CupcakeJemma","Howto and Style",2017-11-09 13:30:01,122669,5723,55,263,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","5"
2017-11-14,"I love the Price is Right! Wooo! -Kevin","Anaki Abo","People and Blogs",2017-11-07 13:54:39,358597,1211,72,593,FALSE,FALSE,FALSE,13,"8am to 3pm","Tuesday","7"
2017-11-14,"Katy Perry - Swish Swish (Behind the Scenes with Just Dance)","Katy Perry","Entertainment",2017-11-09 14:11:16,56012,6243,106,414,FALSE,FALSE,FALSE,14,"8am to 3pm","Thursday","5"
2017-11-14,"I'm With Her - See You Around [Official Audio]","I'm With Her","People and Blogs",2017-11-09 11:33:02,6148,121,3,19,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","5"
2017-11-14,"My Every Day Autumn Makeup | Zoella","Zoella","Howto and Style",2017-11-08 13:24:16,1390440,86207,1775,710,FALSE,FALSE,FALSE,13,"8am to 3pm","Wednesday","6"
2017-11-14,"Pitcher Roy Halladay Dies After Crashing ICON A5 Plane He Promoted in October (File)","Storyful News","News and Politics",2017-11-07 17:59:49,244532,633,174,765,FALSE,FALSE,FALSE,17,"3pm to 12am","Tuesday","7"
2017-11-14,"Selena Gomez Singing Wolves and It Ain't Me FULL Instagram Live | Acoustic","Tu Fan","Entertainment",2017-11-08 16:50:37,82087,998,93,289,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","6"
2017-11-14,"Girlfriend Gives Me A Surprise Makeover!? | Hannah Hart","MyHarto","Comedy",2017-11-08 20:27:53,359120,15130,223,1143,FALSE,FALSE,FALSE,20,"3pm to 12am","Wednesday","5"
2017-11-14,"Obama arrives for jury duty at Daley Center","Chicago Sun-Times","News and Politics",2017-11-08 13:39:38,33768,426,88,550,FALSE,FALSE,FALSE,13,"8am to 3pm","Wednesday","6"
2017-11-14,"Phillip Phillips - Magnetic (Audio)","PhilPhillipsVEVO","Music",2017-11-09 00:00:01,38068,2195,28,154,FALSE,FALSE,FALSE,0,"12am to 8am","Thursday","5"
2017-11-14,"TOTAL FAIL! NATASHA DENONA HOLIDAY WTF","Tati","Howto and Style",2017-11-08 13:00:05,1277364,56867,2148,25326,FALSE,FALSE,FALSE,13,"8am to 3pm","Wednesday","6"
2017-11-14,"Ozuna - MÃºsica Sin Fronteras (A YouTube Documentary)","Ozuna","Music",2017-11-08 09:00:09,1498866,67227,1473,4645,FALSE,FALSE,FALSE,9,"8am to 3pm","Wednesday","6"
2017-11-14,"BOYFRIEND DOES MY MAKEUP | Madelaine Petsch","Madelaine Petsch","People and Blogs",2017-11-08 17:13:18,280065,20289,38,939,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","6"
2017-11-14,"Apple Clips sample","Steve Kovach","People and Blogs",2017-11-09 13:01:04,2259,0,0,0,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","5"
2017-11-14,"Stephen A. Smith slams the Philadelphia 76ers for its 'Trust The Process' | First Take | ESPN","ESPN","Sports",2017-11-08 10:59:06,470191,4037,430,1553,FALSE,FALSE,FALSE,10,"8am to 3pm","Wednesday","6"
2017-11-14,"STEPH CURRY and OMRI CASSPI, postgame GSW (9-3) vs MIN: peaking?, turnovers, Casspi role","LetsGoWarriors","Sports",2017-11-09 02:27:32,16305,147,13,47,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","5"
2017-11-14,"World's first self-driving shuttle crashes on first day of use","KSNV News 3 Las Vegas","News and Politics",2017-11-08 15:16:47,169511,57,59,79,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","6"
2017-11-14,"How To Do Thanksgiving Makeup That Has Nothing To Do With The 566 Federally Recognized Tribes","Sailor J","Entertainment",2017-11-07 19:03:47,160477,8388,691,950,FALSE,FALSE,FALSE,19,"3pm to 12am","Tuesday","6"
2017-11-14,"Inside Keanu Reeves' Custom Motorcycle Shop | WIRED","WIRED","Autos and Vehicles",2017-11-08 10:00:27,704363,16352,224,841,FALSE,FALSE,FALSE,10,"8am to 3pm","Wednesday","6"
2017-11-14,"Kids Describe America to Koji the Illustrator","HiHo Kids","People and Blogs",2017-11-08 16:00:01,130778,5684,53,737,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","6"
2017-11-14,"Impossible Active Audio Noise Cancelling by Muzo","ElectroBOOM","Science and Technology",2017-11-08 12:16:26,560569,29990,341,1788,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","6"
2017-11-15,"Brent Pella - Why You Shouldn't Fly on Spirit Airlines","Brent Pella","Comedy",2017-11-14 10:32:51,462490,14132,795,666,FALSE,FALSE,FALSE,10,"8am to 3pm","Tuesday","1"
2017-11-15,"Cards Against Humanity Saves America","Cards Against Humanity","Comedy",2017-11-14 11:43:11,295217,4854,1439,1267,FALSE,FALSE,FALSE,11,"8am to 3pm","Tuesday","1"
2017-11-15,"Slow Mo Katana Sword - 4K - The Slow Mo Guys","The Slow Mo Guys","Entertainment",2017-11-14 13:31:20,1525400,63995,896,4697,FALSE,FALSE,FALSE,13,"8am to 3pm","Tuesday","1"
2017-11-15,"Selling My iPhone X To a Machine at Walmart","TechSmartt","Science and Technology",2017-11-13 19:45:15,1836419,28647,17815,7860,FALSE,FALSE,FALSE,19,"3pm to 12am","Monday","1"
2017-11-15,"How I Trained My Cats","JunsKitchen","Howto and Style",2017-11-14 07:06:56,977285,87615,391,5575,FALSE,FALSE,FALSE,7,"12am to 8am","Tuesday","1"
2017-11-15,"Ten-Year-Old's Face Unlocks Face ID on His Mom's iPhone X","Attaullah Malik","Science and Technology",2017-11-14 07:02:49,390964,3687,1273,1224,FALSE,FALSE,FALSE,7,"12am to 8am","Tuesday","1"
2017-11-15,"Jimmy Fallon Pays Tribute to His Mother Gloria","The Tonight Show Starring Jimmy Fallon","Comedy",2017-11-13 23:55:24,1611093,58474,837,3294,FALSE,FALSE,FALSE,23,"3pm to 12am","Monday","1"
2017-11-15,"Lie Detector | Anwar Jibawi","Anwar Jibawi","Comedy",2017-11-14 13:01:03,983365,60983,578,3837,FALSE,FALSE,FALSE,13,"8am to 3pm","Tuesday","1"
2017-11-15,"Mean Tweets â€“ Jimmy Kimmel Edition","Jimmy Kimmel Live","Comedy",2017-11-14 03:30:01,2765121,35529,1705,2388,FALSE,FALSE,FALSE,3,"12am to 8am","Tuesday","1"
2017-11-15,"Honest Trailers - Batman Forever","Screen Junkies","Film and Animation",2017-11-14 13:00:01,829132,25109,316,3428,FALSE,FALSE,FALSE,13,"8am to 3pm","Tuesday","1"
2017-11-15,"Jason Momoa Shows Off His Aquaman Quindent | The Graham Norton Show","The Graham Norton Show","Entertainment",2017-11-14 07:13:35,391049,5939,106,385,FALSE,FALSE,FALSE,7,"12am to 8am","Tuesday","1"
2017-11-15,"Watch live: Sessions testifies to the House Judiciary Committee","Washington Post","News and Politics",2017-11-14 16:51:20,137003,580,262,343,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","1"
2017-11-15,"Spilling Tea About Each Other!!","Dolan Twins","Comedy",2017-11-14 16:00:47,891912,122347,455,7459,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","1"
2017-11-15,"Is the Morphe 3502 Palette Worth the Hype? | Jackie Aina","Jackie Aina","Howto and Style",2017-11-14 16:03:47,175539,17130,264,1747,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","1"
2017-11-15,"American Crime Story Season 2: The Assassination of Gianni Versace Trailer (HD)","TV Promos","Entertainment",2017-11-14 20:25:18,14565,478,13,67,FALSE,FALSE,FALSE,20,"3pm to 12am","Tuesday","0"
2017-11-15,"The Making of a Song: â€œDelicateâ€ù â€“ watch more on Taylor Swift NOW","Taylor Swift","Music",2017-11-14 22:43:47,125645,16754,65,1373,FALSE,FALSE,FALSE,22,"3pm to 12am","Tuesday","0"
2017-11-15,"venting online about a hard part in a video game","ProZD","Film and Animation",2017-11-13 15:47:49,394709,25188,281,1345,FALSE,FALSE,FALSE,15,"8am to 3pm","Monday","2"
2017-11-15,"10 LIFE HACKS YOU NEED TO KNOW with TEENS (REACT)","REACT","Entertainment",2017-11-13 15:00:01,863116,20518,1030,4272,FALSE,FALSE,FALSE,15,"8am to 3pm","Monday","2"
2017-11-15,"Stephen A. Smith: Jay Cutler is a 'disease' | First Take | ESPN","ESPN","Sports",2017-11-14 11:28:34,200235,1197,108,627,FALSE,FALSE,FALSE,11,"8am to 3pm","Tuesday","1"
2017-11-15,"Taylor Swift - Reputation ALBUM REVIEW","theneedledrop","Music",2017-11-14 18:06:27,122426,6310,298,1624,FALSE,FALSE,FALSE,18,"3pm to 12am","Tuesday","1"
2017-11-15,"Japanese Food Tour with Frank Pinello and Sakura Yagi | Sean in the Wild","First We Feast","Howto and Style",2017-11-14 11:00:01,145100,5198,74,657,FALSE,FALSE,FALSE,11,"8am to 3pm","Tuesday","1"
2017-11-15,"DISNEY SENT MICKEY MOUSE TO MY HOUSE!","Brian Hull","Entertainment",2017-11-14 14:48:51,52743,4553,33,550,FALSE,FALSE,FALSE,14,"8am to 3pm","Tuesday","1"
2017-11-15,"Making Sandals with Zip-Ties and a Laser","William Osman","Science and Technology",2017-11-14 09:00:02,121681,6095,61,731,FALSE,FALSE,FALSE,9,"8am to 3pm","Tuesday","1"
2017-11-15,"Does Gwen Stefani Know If Blake Shelton Is People's Sexiest Man Alive? | Access Hollywood","Access Hollywood","Entertainment",2017-11-14 17:34:14,11404,62,26,20,FALSE,FALSE,FALSE,17,"3pm to 12am","Tuesday","1"
2017-11-15,"American Things Europeans Find Weird","The Infographics Show","Education",2017-11-13 12:11:30,419965,9805,1337,5457,FALSE,FALSE,FALSE,12,"8am to 3pm","Monday","2"
2017-11-15,"Carey Mulligan Doesn't Tell People She's an Actress","Late Night with Seth Meyers","Comedy",2017-11-14 05:00:02,137749,1145,61,131,FALSE,FALSE,FALSE,5,"12am to 8am","Tuesday","1"
2017-11-15,"funfetti is extremely fun","emma chamberlain","Entertainment",2017-11-14 15:28:53,126438,12229,86,1865,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","1"
2017-11-15,"A Study of So Bad It's Good Movies","Now You See It","Education",2017-11-13 10:30:01,206319,11131,209,553,FALSE,FALSE,FALSE,10,"8am to 3pm","Monday","2"
2017-11-15,"Lindsey andâ€‹ Markâ€™s - Iconic Dance - Dancing with the Stars","Dancing With The Stars","Entertainment",2017-11-14 01:08:58,60564,975,66,106,FALSE,FALSE,FALSE,1,"12am to 8am","Tuesday","1"
2017-11-15,"Colin Farrell Dishes on Rendezvous with Girlfriend","TheEllenShow","Entertainment",2017-11-14 09:00:32,137860,1950,64,136,FALSE,FALSE,FALSE,9,"8am to 3pm","Tuesday","1"
2017-11-15,"Amazon CEO Jeff Bezos and brother Mark give a rare interview about growing up and secrets to success","Summit","Education",2017-11-14 12:37:20,4009,61,6,14,FALSE,FALSE,FALSE,12,"8am to 3pm","Tuesday","1"
2017-11-15,"Taylor Swift Instagram Story - Target 11/14/17","reputationswift","Entertainment",2017-11-14 22:11:17,3006,75,4,10,FALSE,FALSE,FALSE,22,"3pm to 12am","Tuesday","0"
2017-11-15,"Willie Reed and Joel Embiid Fightï_ÅEmbiid saying HE CANT FUCKIN GUARD ME!","DunkFest","Sports",2017-11-13 23:26:46,46954,87,18,28,FALSE,FALSE,FALSE,23,"3pm to 12am","Monday","1"
2017-11-15,"100 People Hold Their Breath for as Long as They Can","Cut","Entertainment",2017-11-13 08:00:10,190669,5162,131,1151,FALSE,FALSE,FALSE,8,"8am to 3pm","Monday","2"
2017-11-15,"EARL GREY MACARONS- The Scran Line","The Scran Line","Howto and Style",2017-11-14 09:01:36,20778,1440,24,437,FALSE,FALSE,FALSE,9,"8am to 3pm","Tuesday","1"
2017-11-15,"The perfect ice - Ice boats on Lake Geneva","MattMasonPhotography","Sports",2010-01-14 10:56:31,94694,136,11,31,FALSE,FALSE,FALSE,10,"8am to 3pm","Thursday","8+"
2017-11-15,"Joel Embiid Full Highlights 2017.11.13 at Clippers - 32 Points, 16 Rebs, UNSTOPPABLE!","FreeDawkins","Sports",2017-11-14 01:24:27,63780,831,12,301,FALSE,FALSE,FALSE,1,"12am to 8am","Tuesday","1"
2017-11-15,"Victoria Beckham Gives Strangers Fashion Advice for $2 in Central Park | Vanity Fair","Vanity Fair","Entertainment",2017-11-14 08:00:16,18438,563,16,29,FALSE,FALSE,FALSE,8,"8am to 3pm","Tuesday","1"
2017-11-15,"Stunning MTB masterclass: Matt Jones | Frames Of Mind","Red Bull","Sports",2017-11-14 11:00:04,71661,6310,18,300,FALSE,FALSE,FALSE,11,"8am to 3pm","Tuesday","1"
2017-11-15,"Cowboys vs. Falcons | NFL Week 10 Game Highlights","NFL","Sports",2017-11-12 19:51:15,935879,5715,514,3442,FALSE,FALSE,FALSE,19,"3pm to 12am","Sunday","2"
2017-11-15,"Demi Lovato - Sorry Not Sorry in the Live Lounge","BBCRadio1VEVO","Music",2017-11-13 15:11:43,131153,7129,78,265,FALSE,FALSE,FALSE,15,"8am to 3pm","Monday","2"
2017-11-15,"UNISEX TRY ON/CLOTHING HAUL & GIVEAWAY!!!","Mark Ferris","Comedy",2017-11-14 12:27:46,34138,4303,29,1399,FALSE,FALSE,FALSE,12,"8am to 3pm","Tuesday","1"
2017-11-15,"Model Fei Fei Sun Perform Skin-Care Magic | Beauty Secrets | Vogue","Vogue","Entertainment",2017-11-14 08:00:16,144937,5246,171,280,FALSE,FALSE,FALSE,8,"8am to 3pm","Tuesday","1"
2017-11-15,"Justice League | â€œCome Togetherâ€ù | Todrick Hall, J.Fla, Mario Bautista, Samantha Harvey, Clara Marz","todrickhall","Entertainment",2017-11-14 12:00:12,113963,11576,155,635,FALSE,FALSE,FALSE,12,"8am to 3pm","Tuesday","1"
2017-11-15,"Iran-Iraq border earthquake is deadliest of 2017 - BBC News","BBC News","News and Politics",2017-11-13 10:03:21,93322,398,43,497,FALSE,FALSE,FALSE,10,"8am to 3pm","Monday","2"
